datetime,Actual Demand MW,Predicted Demand MW,hour,day_of_week,month,is_weekend,is_peak_hour,Absolute Error MW
2024-05-09 13:00:00,12615.0,11571.41,13,3,5,0,0,1043.5900000000001
2024-05-09 14:00:00,12600.0,11641.6,14,3,5,0,0,958.3999999999996
2024-05-09 15:00:00,12300.0,11640.66,15,3,5,0,0,659.3400000000001
2024-05-09 16:00:00,11710.0,11525.56,16,3,5,0,0,184.4400000000005
2024-05-09 17:00:00,11070.0,11615.38,17,3,5,0,0,545.3799999999992
2024-05-09 18:00:00,12220.0,11925.79,18,3,5,0,1,294.2099999999991
2024-05-09 18:30:00,12487.0,12704.72,18,3,5,0,1,217.71999999999935
2024-05-09 19:00:00,12335.0,12429.56,19,3,5,0,1,94.55999999999949
2024-05-09 20:00:00,12154.0,12345.38,20,3,5,0,1,191.3799999999992
2024-05-09 21:00:00,12033.0,12288.25,21,3,5,0,1,255.25
2024-05-09 22:00:00,11864.0,12218.08,22,3,5,0,1,354.0799999999999
2024-05-09 23:00:00,11876.0,11565.47,23,3,5,0,0,310.53000000000065
2024-05-10 00:00:00,11487.0,10996.43,0,4,5,0,0,490.5699999999997
2024-05-10 01:00:00,10943.0,10815.78,1,4,5,0,0,127.21999999999935
2024-05-10 02:00:00,10627.0,10563.92,2,4,5,0,0,63.07999999999993
2024-05-10 03:00:00,10092.0,10432.66,3,4,5,0,0,340.65999999999985
2024-05-10 04:00:00,9763.0,10175.95,4,4,5,0,0,412.9500000000007
2024-05-10 05:00:00,9410.0,10133.14,5,4,5,0,0,723.1399999999994
2024-05-10 06:00:00,9307.0,10010.62,6,4,5,0,0,703.6200000000008
2024-05-10 07:00:00,9080.0,10069.8,7,4,5,0,0,989.7999999999993
2024-05-10 08:00:00,9216.0,10062.91,8,4,5,0,0,846.9099999999999
2024-05-10 09:00:00,9591.0,10125.84,9,4,5,0,0,534.8400000000001
2024-05-10 10:00:00,9906.0,10342.22,10,4,5,0,0,436.21999999999935
2024-05-10 11:00:00,10725.0,10680.14,11,4,5,0,0,44.86000000000058
2024-05-10 12:00:00,11370.0,10842.19,12,4,5,0,0,527.8099999999995
2024-05-10 13:00:00,11130.0,11110.58,13,4,5,0,0,19.420000000000073
2024-05-10 14:00:00,11333.0,10966.26,14,4,5,0,0,366.7399999999998
2024-05-10 15:00:00,11119.0,10960.3,15,4,5,0,0,158.70000000000073
2024-05-10 16:00:00,10746.0,10777.83,16,4,5,0,0,31.829999999999927
2024-05-10 17:00:00,10238.0,10833.25,17,4,5,0,0,595.25
2024-05-10 18:00:00,12043.0,11184.58,18,4,5,0,1,858.4200000000001
2024-05-10 18:30:00,12552.0,11895.04,18,4,5,0,1,656.9599999999991
2024-05-10 19:00:00,12609.0,12094.28,19,4,5,0,1,514.7199999999993
2024-05-10 20:00:00,12787.0,12460.51,20,4,5,0,1,326.4899999999998
2024-05-10 21:00:00,12633.0,12188.95,21,4,5,0,1,444.0499999999993
2024-05-10 22:00:00,12772.0,12154.02,22,4,5,0,1,617.9799999999996
2024-05-10 23:00:00,12619.0,11650.23,23,4,5,0,0,968.7700000000004
2024-05-11 00:00:00,12273.0,11357.88,0,5,5,1,0,915.1200000000008
2024-05-11 01:00:00,11751.0,11201.6,1,5,5,1,0,549.3999999999996
2024-05-11 02:00:00,11296.0,10937.36,2,5,5,1,0,358.6399999999994
2024-05-11 03:00:00,10735.0,10740.78,3,5,5,1,0,5.780000000000655
2024-05-11 04:00:00,10213.0,10495.4,4,5,5,1,0,282.39999999999964
2024-05-11 05:00:00,9627.0,10306.76,5,5,5,1,0,679.7600000000002
2024-05-11 06:00:00,9199.0,10059.01,6,5,5,1,0,860.0100000000002
2024-05-11 07:00:00,8796.0,9931.17,7,5,5,1,0,1135.17
2024-05-11 08:00:00,8797.0,9835.91,8,5,5,1,0,1038.9099999999999
2024-05-11 09:00:00,9229.0,9885.06,9,5,5,1,0,656.0599999999995
2024-05-11 10:00:00,10049.0,10200.93,10,5,5,1,0,151.9300000000003
2024-05-11 11:00:00,10559.0,10839.46,11,5,5,1,0,280.4599999999991
2024-05-11 12:00:00,11224.0,10824.28,12,5,5,1,0,399.71999999999935
2024-05-11 13:00:00,11008.0,11152.54,13,5,5,1,0,144.54000000000087
2024-05-11 14:00:00,11381.0,11043.34,14,5,5,1,0,337.65999999999985
2024-05-11 15:00:00,11087.0,11158.13,15,5,5,1,0,71.1299999999992
2024-05-11 16:00:00,11265.0,10979.43,16,5,5,1,0,285.5699999999997
2024-05-11 17:00:00,10957.0,11396.2,17,5,5,1,0,439.2000000000007
2024-05-11 18:00:00,12926.0,11882.42,18,5,5,1,1,1043.58
2024-05-11 18:30:00,13341.0,13040.48,18,5,5,1,1,300.52000000000044
2024-05-11 19:00:00,13040.0,12924.32,19,5,5,1,1,115.68000000000029
2024-05-11 20:00:00,12877.0,12797.49,20,5,5,1,1,79.51000000000022
2024-05-11 21:00:00,12765.0,12776.55,21,5,5,1,1,11.549999999999272
2024-05-11 22:00:00,12443.0,12725.54,22,5,5,1,1,282.5400000000009
2024-05-11 23:00:00,12369.0,12032.33,23,5,5,1,0,336.6700000000001
2024-05-12 00:00:00,11915.0,11385.31,0,6,5,1,0,529.6900000000005
2024-05-12 01:00:00,11424.0,11145.93,1,6,5,1,0,278.0699999999997
2024-05-12 02:00:00,11088.0,10873.5,2,6,5,1,0,214.5
2024-05-12 03:00:00,10646.0,10675.69,3,6,5,1,0,29.69000000000051
2024-05-12 04:00:00,10385.0,10426.62,4,6,5,1,0,41.6200000000008
2024-05-12 05:00:00,10196.0,10287.51,5,6,5,1,0,91.51000000000022
2024-05-12 06:00:00,10368.0,10190.47,6,6,5,1,0,177.53000000000065
2024-05-12 07:00:00,10544.0,10327.43,7,6,5,1,0,216.5699999999997
2024-05-12 08:00:00,11292.0,10545.01,8,6,5,1,0,746.9899999999998
2024-05-12 09:00:00,11500.0,11065.19,9,6,5,1,0,434.8099999999995
2024-05-12 10:00:00,12100.0,11291.23,10,6,5,1,0,808.7700000000004
2024-05-12 11:00:00,12500.0,11888.51,11,6,5,1,0,611.4899999999998
2024-05-12 12:00:00,12731.0,11866.84,12,6,5,1,0,864.1599999999999
2024-05-12 13:00:00,12730.0,12071.97,13,6,5,1,0,658.0300000000007
2024-05-12 14:00:00,12570.0,12062.85,14,6,5,1,0,507.14999999999964
2024-05-12 15:00:00,12105.0,12073.64,15,6,5,1,0,31.360000000000582
2024-05-12 16:00:00,11725.0,11868.28,16,6,5,1,0,143.28000000000065
2024-05-12 17:00:00,11825.0,12081.2,17,6,5,1,0,256.2000000000007
2024-05-12 18:00:00,13604.0,12720.26,18,6,5,1,1,883.7399999999998
2024-05-12 18:30:00,14202.0,13738.78,18,6,5,1,1,463.21999999999935
2024-05-12 19:00:00,13975.0,13639.38,19,6,5,1,1,335.6200000000008
2024-05-12 20:00:00,13840.0,13554.63,20,6,5,1,1,285.3700000000008
2024-05-12 21:00:00,13500.0,13474.16,21,6,5,1,1,25.840000000000146
2024-05-12 22:00:00,13390.0,13354.6,22,6,5,1,1,35.399999999999636
2024-05-12 23:00:00,13160.0,12743.73,23,6,5,1,0,416.27000000000044
2024-05-13 00:00:00,12551.0,12075.84,0,0,5,0,0,475.15999999999985
2024-05-13 01:00:00,12198.0,11812.1,1,0,5,0,0,385.89999999999964
2024-05-13 02:00:00,12003.0,11638.01,2,0,5,0,0,364.9899999999998
2024-05-13 03:00:00,11340.0,11568.02,3,0,5,0,0,228.02000000000044
2024-05-13 04:00:00,11237.0,11312.79,4,0,5,0,0,75.79000000000087
2024-05-13 05:00:00,10826.0,11351.87,5,0,5,0,0,525.8700000000008
2024-05-13 06:00:00,10982.0,11248.69,6,0,5,0,0,266.6900000000005
2024-05-13 07:00:00,11096.0,11472.51,7,0,5,0,0,376.5100000000002
2024-05-13 08:00:00,11678.0,11569.12,8,0,5,0,0,108.8799999999992
2024-05-13 09:00:00,12015.0,11932.9,9,0,5,0,0,82.10000000000036
2024-05-13 10:00:00,12605.0,12156.72,10,0,5,0,0,448.28000000000065
2024-05-13 11:00:00,12905.0,12648.41,11,0,5,0,0,256.59000000000015
2024-05-13 12:00:00,13170.0,12604.73,12,0,5,0,0,565.2700000000004
2024-05-13 13:00:00,13288.0,12712.63,13,0,5,0,0,575.3700000000008
2024-05-13 14:00:00,13630.0,12713.16,14,0,5,0,0,916.8400000000001
2024-05-13 15:00:00,13420.0,12832.07,15,0,5,0,0,587.9300000000003
2024-05-13 16:00:00,13320.0,12813.32,16,0,5,0,0,506.6800000000003
2024-05-13 17:00:00,12790.0,13118.78,17,0,5,0,0,328.78000000000065
2024-05-13 18:00:00,14530.0,13534.66,18,0,5,0,1,995.3400000000001
2024-05-13 18:30:00,15150.0,14209.46,18,0,5,0,1,940.5400000000009
2024-05-13 19:00:00,15020.0,14464.24,19,0,5,0,1,555.7600000000002
2024-05-13 20:00:00,15100.0,14380.58,20,0,5,0,1,719.4200000000001
2024-05-13 21:00:00,15000.0,14426.94,21,0,5,0,1,573.0599999999995
2024-05-13 22:00:00,14970.0,14382.35,22,0,5,0,1,587.6499999999996
2024-05-13 23:00:00,14575.0,13785.16,23,0,5,0,0,789.8400000000001
2024-05-14 00:00:00,14300.0,13063.11,0,1,5,0,0,1236.8899999999994
2024-05-14 01:00:00,13870.0,12973.42,1,1,5,0,0,896.5799999999999
2024-05-14 02:00:00,13600.0,12742.13,2,1,5,0,0,857.8700000000008
2024-05-14 03:00:00,13330.0,12685.28,3,1,5,0,0,644.7199999999993
2024-05-14 04:00:00,12900.0,12577.05,4,1,5,0,0,322.9500000000007
2024-05-14 05:00:00,12270.0,12506.05,5,1,5,0,0,236.04999999999927
2024-05-14 06:00:00,12296.0,12328.11,6,1,5,0,0,32.11000000000058
2024-05-14 07:00:00,12450.0,12495.5,7,1,5,0,0,45.5
2024-05-14 08:00:00,12800.0,12659.04,8,1,5,0,0,140.95999999999913
2024-05-14 09:00:00,13180.0,12943.97,9,1,5,0,0,236.03000000000065
2024-05-14 10:00:00,13350.0,13184.4,10,1,5,0,0,165.60000000000036
2024-05-14 11:00:00,13850.0,13518.31,11,1,5,0,0,331.6900000000005
2024-05-14 12:00:00,14100.0,13587.11,12,1,5,0,0,512.8899999999994
2024-05-14 13:00:00,14300.0,13781.92,13,1,5,0,0,518.0799999999999
2024-05-14 14:00:00,14450.0,13859.56,14,1,5,0,0,590.4400000000005
2024-05-14 15:00:00,14300.0,13941.5,15,1,5,0,0,358.5
2024-05-14 16:00:00,14150.0,13829.2,16,1,5,0,0,320.7999999999993
2024-05-14 17:00:00,13400.0,14109.72,17,1,5,0,0,709.7199999999993
2024-05-14 18:00:00,15140.0,14430.84,18,1,5,0,1,709.1599999999999
2024-05-14 18:30:00,15700.0,15461.26,18,1,5,0,1,238.73999999999978
2024-05-14 19:00:00,15400.0,15386.56,19,1,5,0,1,13.44000000000051
2024-05-14 20:00:00,15600.0,15269.28,20,1,5,0,1,330.71999999999935
2024-05-14 21:00:00,15530.0,15370.02,21,1,5,0,1,159.97999999999956
2024-05-14 22:00:00,15270.0,15299.37,22,1,5,0,1,29.3700000000008
2024-05-14 23:00:00,15270.0,14651.86,23,1,5,0,0,618.1399999999994
2024-05-15 00:00:00,14950.0,14060.68,0,2,5,0,0,889.3199999999997
2024-05-15 01:00:00,14750.0,13920.98,1,2,5,0,0,829.0200000000004
2024-05-15 02:00:00,14400.0,13833.92,2,2,5,0,0,566.0799999999999
2024-05-15 03:00:00,13920.0,13660.21,3,2,5,0,0,259.7900000000009
2024-05-15 04:00:00,13550.0,13402.79,4,2,5,0,0,147.20999999999913
2024-05-15 05:00:00,12950.0,13312.82,5,2,5,0,0,362.8199999999997
2024-05-15 06:00:00,12700.0,13134.72,6,2,5,0,0,434.71999999999935
2024-05-15 07:00:00,12770.0,13120.05,7,2,5,0,0,350.0499999999993
2024-05-15 08:00:00,13000.0,13232.11,8,2,5,0,0,232.11000000000058
2024-05-15 09:00:00,13470.0,13370.17,9,2,5,0,0,99.82999999999993
2024-05-15 10:00:00,13840.0,13670.02,10,2,5,0,0,169.97999999999956
2024-05-15 11:00:00,14200.0,14072.95,11,2,5,0,0,127.04999999999927
2024-05-15 12:00:00,14550.0,14087.0,12,2,5,0,0,463.0
2024-05-15 13:00:00,14750.0,14280.04,13,2,5,0,0,469.9599999999991
2024-05-15 14:00:00,14950.0,14361.73,14,2,5,0,0,588.2700000000004
2024-05-15 15:00:00,14850.0,14448.65,15,2,5,0,0,401.35000000000036
2024-05-15 16:00:00,14630.0,14313.82,16,2,5,0,0,316.1800000000003
2024-05-15 17:00:00,14000.0,14562.46,17,2,5,0,0,562.4599999999991
2024-05-15 18:00:00,15800.0,14923.37,18,2,5,0,1,876.6299999999992
2024-05-15 18:30:00,16100.0,15950.36,18,2,5,0,1,149.63999999999942
2024-05-15 19:00:00,15950.0,15790.6,19,2,5,0,1,159.39999999999964
2024-05-15 20:00:00,16000.0,15740.11,20,2,5,0,1,259.8899999999994
2024-05-15 21:00:00,16000.0,15740.47,21,2,5,0,1,259.53000000000065
2024-05-15 22:00:00,15900.0,15766.87,22,2,5,0,1,133.1299999999992
2024-05-15 23:00:00,15750.0,15176.03,23,2,5,0,0,573.9699999999993
2024-05-16 00:00:00,15600.0,14559.95,0,3,5,0,0,1040.0499999999993
2024-05-16 01:00:00,15300.0,14471.34,1,3,5,0,0,828.6599999999999
2024-05-16 02:00:00,14930.0,14302.68,2,3,5,0,0,627.3199999999997
2024-05-16 03:00:00,14550.0,14129.08,3,3,5,0,0,420.9200000000001
2024-05-16 04:00:00,14250.0,13915.78,4,3,5,0,0,334.21999999999935
2024-05-16 05:00:00,13550.0,13805.99,5,3,5,0,0,255.98999999999978
2024-05-16 06:00:00,13500.0,13578.51,6,3,5,0,0,78.51000000000022
2024-05-16 07:00:00,13330.0,13640.77,7,3,5,0,0,310.77000000000044
2024-05-16 08:00:00,13620.0,13681.52,8,3,5,0,0,61.52000000000044
2024-05-16 09:00:00,14070.0,13887.28,9,3,5,0,0,182.71999999999935
2024-05-16 10:00:00,14550.0,14158.34,10,3,5,0,0,391.65999999999985
2024-05-16 11:00:00,14870.0,14631.02,11,3,5,0,0,238.97999999999956
2024-05-16 12:00:00,15220.0,14632.92,12,3,5,0,0,587.0799999999999
2024-05-16 13:00:00,15150.0,14838.04,13,3,5,0,0,311.9599999999991
2024-05-16 14:00:00,15250.0,14816.39,14,3,5,0,0,433.6100000000006
2024-05-16 15:00:00,15350.0,14847.41,15,3,5,0,0,502.59000000000015
2024-05-16 16:00:00,14950.0,14815.36,16,3,5,0,0,134.63999999999942
2024-05-16 17:00:00,14500.0,14995.71,17,3,5,0,0,495.7099999999991
2024-05-16 18:00:00,15850.0,15384.51,18,3,5,0,1,465.4899999999998
2024-05-16 18:30:00,15850.0,15909.81,18,3,5,0,1,59.80999999999949
2024-05-16 19:00:00,15450.0,15937.99,19,3,5,0,1,487.9899999999998
2024-05-16 20:00:00,15850.0,16130.35,20,3,5,0,1,280.35000000000036
2024-05-16 21:00:00,16000.0,15956.25,21,3,5,0,1,43.75
2024-05-16 22:00:00,15950.0,16013.63,22,3,5,0,1,63.6299999999992
2024-05-16 23:00:00,15850.0,15467.71,23,3,5,0,0,382.2900000000009
2024-05-17 00:00:00,15700.0,14848.65,0,4,5,0,0,851.3500000000004
2024-05-17 01:00:00,15550.0,14750.41,1,4,5,0,0,799.5900000000001
2024-05-17 02:00:00,15200.0,14654.85,2,4,5,0,0,545.1499999999996
2024-05-17 03:00:00,14600.0,14493.88,3,4,5,0,0,106.1200000000008
2024-05-17 04:00:00,14200.0,14159.58,4,4,5,0,0,40.42000000000007
2024-05-17 05:00:00,13350.0,14027.13,5,4,5,0,0,677.1299999999992
2024-05-17 06:00:00,13200.0,13666.28,6,4,5,0,0,466.28000000000065
2024-05-17 07:00:00,13070.0,13669.53,7,4,5,0,0,599.5300000000007
2024-05-17 08:00:00,12930.0,13693.72,8,4,5,0,0,763.7199999999993
2024-05-17 09:00:00,12970.0,13702.02,9,4,5,0,0,732.0200000000004
2024-05-17 10:00:00,13350.0,13749.34,10,4,5,0,0,399.34000000000015
2024-05-17 11:00:00,13770.0,14137.64,11,4,5,0,0,367.6399999999994
2024-05-17 12:00:00,14240.0,14100.23,12,4,5,0,0,139.77000000000044
2024-05-17 13:00:00,14000.0,14313.58,13,4,5,0,0,313.5799999999999
2024-05-17 14:00:00,14175.0,14230.15,14,4,5,0,0,55.149999999999636
2024-05-17 15:00:00,14400.0,14235.61,15,4,5,0,0,164.38999999999942
2024-05-17 16:00:00,13800.0,14263.29,16,4,5,0,0,463.2900000000009
2024-05-17 17:00:00,13250.0,14250.44,17,4,5,0,0,1000.4400000000005
2024-05-17 18:00:00,15000.0,14523.51,18,4,5,0,1,476.4899999999998
2024-05-17 18:30:00,15500.0,15163.95,18,4,5,0,1,336.0499999999993
2024-05-17 19:00:00,15350.0,15456.67,19,4,5,0,1,106.67000000000007
2024-05-17 20:00:00,15700.0,15777.56,20,4,5,0,1,77.55999999999949
2024-05-17 21:00:00,15750.0,15590.75,21,4,5,0,1,159.25
2024-05-17 22:00:00,16000.0,15613.91,22,4,5,0,1,386.09000000000015
2024-05-17 23:00:00,15800.0,15189.87,23,4,5,0,0,610.1299999999992
2024-05-18 00:00:00,15600.0,14933.99,0,5,5,1,0,666.0100000000002
2024-05-18 01:00:00,15200.0,14814.35,1,5,5,1,0,385.64999999999964
2024-05-18 02:00:00,14700.0,14570.53,2,5,5,1,0,129.46999999999935
2024-05-18 03:00:00,14350.0,14320.92,3,5,5,1,0,29.079999999999927
2024-05-18 04:00:00,13880.0,14058.37,4,5,5,1,0,178.3700000000008
2024-05-18 05:00:00,13000.0,13874.32,5,5,5,1,0,874.3199999999997
2024-05-18 06:00:00,12580.0,13507.32,6,5,5,1,0,927.3199999999997
2024-05-18 07:00:00,12200.0,13317.58,7,5,5,1,0,1117.58
2024-05-18 08:00:00,12030.0,13355.38,8,5,5,1,0,1325.3799999999992
2024-05-18 09:00:00,11690.0,13151.44,9,5,5,1,0,1461.4400000000005
2024-05-18 10:00:00,11260.0,13053.76,10,5,5,1,0,1793.7600000000002
2024-05-18 11:00:00,11670.0,12906.26,11,5,5,1,0,1236.2600000000002
2024-05-18 12:00:00,11926.0,12991.8,12,5,5,1,0,1065.7999999999993
2024-05-18 13:00:00,12271.0,13097.95,13,5,5,1,0,826.9500000000007
2024-05-18 14:00:00,12601.0,13256.75,14,5,5,1,0,655.75
2024-05-18 15:00:00,12664.0,13276.64,15,5,5,1,0,612.6399999999994
2024-05-18 16:00:00,12717.0,13207.34,16,5,5,1,0,490.34000000000015
2024-05-18 17:00:00,12448.0,13531.91,17,5,5,1,0,1083.9099999999999
2024-05-18 18:00:00,14216.0,14004.41,18,5,5,1,1,211.59000000000015
2024-05-18 18:30:00,14628.0,15028.92,18,5,5,1,1,400.9200000000001
2024-05-18 19:00:00,14350.0,14929.18,19,5,5,1,1,579.1800000000003
2024-05-18 20:00:00,14371.0,14831.98,20,5,5,1,1,460.97999999999956
2024-05-18 21:00:00,14120.0,14891.63,21,5,5,1,1,771.6299999999992
2024-05-18 22:00:00,14108.0,14762.09,22,5,5,1,1,654.0900000000001
2024-05-18 23:00:00,14127.0,14210.25,23,5,5,1,0,83.25
2024-05-19 00:00:00,13800.0,13611.68,0,6,5,1,0,188.3199999999997
2024-05-19 01:00:00,13220.0,13403.74,1,6,5,1,0,183.73999999999978
2024-05-19 02:00:00,12920.0,13112.03,2,6,5,1,0,192.03000000000065
2024-05-19 03:00:00,12700.0,12912.52,3,6,5,1,0,212.52000000000044
2024-05-19 04:00:00,12520.0,12677.33,4,6,5,1,0,157.32999999999993
2024-05-19 05:00:00,1945.0,12544.38,5,6,5,1,0,10599.38
2024-05-19 06:00:00,11890.0,7699.54,6,6,5,1,0,4190.46
2024-05-19 07:00:00,11900.0,11753.97,7,6,5,1,0,146.03000000000065
2024-05-19 08:00:00,12430.0,11719.0,8,6,5,1,0,711.0
2024-05-19 09:00:00,12720.0,11898.4,9,6,5,1,0,821.6000000000004
2024-05-19 10:00:00,13150.0,12135.11,10,6,5,1,0,1014.8899999999994
2024-05-19 11:00:00,13640.0,12591.04,11,6,5,1,0,1048.9599999999991
2024-05-19 12:00:00,14000.0,12710.41,12,6,5,1,0,1289.5900000000001
2024-05-19 13:00:00,14000.0,12961.89,13,6,5,1,0,1038.1100000000006
2024-05-19 14:00:00,14100.0,13015.41,14,6,5,1,0,1084.5900000000001
2024-05-19 15:00:00,13850.0,13108.64,15,6,5,1,0,741.3600000000006
2024-05-19 16:00:00,13100.0,13000.41,16,6,5,1,0,99.59000000000015
2024-05-19 17:00:00,12100.0,13022.96,17,6,5,1,0,922.9599999999991
2024-05-19 18:00:00,13650.0,13190.2,18,6,5,1,1,459.7999999999993
2024-05-19 18:30:00,14300.0,14105.11,18,6,5,1,1,194.88999999999942
2024-05-19 19:00:00,13930.0,14053.98,19,6,5,1,1,123.97999999999956
2024-05-19 20:00:00,13955.0,13875.26,20,6,5,1,1,79.73999999999978
2024-05-19 21:00:00,13716.0,13901.81,21,6,5,1,1,185.8099999999995
2024-05-19 22:00:00,13511.0,13822.36,22,6,5,1,1,311.3600000000006
2024-05-19 23:00:00,13422.0,13173.11,23,6,5,1,0,248.88999999999942
2024-05-20 00:00:00,12840.0,12524.06,0,0,5,0,0,315.9400000000005
2024-05-20 01:00:00,12343.0,12249.8,1,0,5,0,0,93.20000000000073
2024-05-20 02:00:00,11913.0,12019.68,2,0,5,0,0,106.68000000000029
2024-05-20 03:00:00,11493.0,11819.07,3,0,5,0,0,326.0699999999997
2024-05-20 04:00:00,11263.0,9871.65,4,0,5,0,0,1391.3500000000004
2024-05-20 05:00:00,10691.0,11929.36,5,0,5,0,0,1238.3600000000006
2024-05-20 06:00:00,10813.0,11678.12,6,0,5,0,0,865.1200000000008
2024-05-20 07:00:00,10884.0,11804.1,7,0,5,0,0,920.1000000000004
2024-05-20 08:00:00,11417.0,11860.27,8,0,5,0,0,443.27000000000044
2024-05-20 09:00:00,11849.0,12140.6,9,0,5,0,0,291.60000000000036
2024-05-20 10:00:00,12590.0,12394.36,10,0,5,0,0,195.63999999999942
2024-05-20 11:00:00,13030.0,12951.86,11,0,5,0,0,78.13999999999942
2024-05-20 12:00:00,12569.0,12951.6,12,0,5,0,0,382.60000000000036
2024-05-20 13:00:00,12425.0,12781.61,13,0,5,0,0,356.6100000000006
2024-05-20 14:00:00,12430.0,12680.15,14,0,5,0,0,250.14999999999964
2024-05-20 15:00:00,1290.0,12558.5,15,0,5,0,0,11268.5
2024-05-20 16:00:00,12380.0,7359.68,16,0,5,0,0,5020.32
2024-05-20 17:00:00,12100.0,12182.03,17,0,5,0,0,82.03000000000065
2024-05-20 18:00:00,13707.0,12696.86,18,0,5,0,1,1010.1399999999994
2024-05-20 18:30:00,14376.0,13626.36,18,0,5,0,1,749.6399999999994
2024-05-20 19:00:00,14135.0,13588.79,19,0,5,0,1,546.2099999999991
2024-05-20 20:00:00,14170.0,13472.51,20,0,5,0,1,697.4899999999998
2024-05-20 21:00:00,14035.0,13477.92,21,0,5,0,1,557.0799999999999
2024-05-20 22:00:00,13990.0,13434.39,22,0,5,0,1,555.6100000000006
2024-05-20 23:00:00,13970.0,12823.22,23,0,5,0,0,1146.7800000000007
2024-05-21 00:00:00,13600.0,12216.34,0,1,5,0,0,1383.6599999999999
2024-05-21 01:00:00,13300.0,12031.89,1,1,5,0,0,1268.1100000000006
2024-05-21 02:00:00,12800.0,11881.62,2,1,5,0,0,918.3799999999992
2024-05-21 03:00:00,12300.0,11682.36,3,1,5,0,0,617.6399999999994
2024-05-21 04:00:00,11870.0,11422.28,4,1,5,0,0,447.71999999999935
2024-05-21 05:00:00,11388.0,11312.23,5,1,5,0,0,75.77000000000044
2024-05-21 06:00:00,11354.0,11160.07,6,1,5,0,0,193.9300000000003
2024-05-21 07:00:00,11436.0,11266.47,7,1,5,0,0,169.53000000000065
2024-05-21 08:00:00,11906.0,11393.5,8,1,5,0,0,512.5
2024-05-21 09:00:00,12588.0,11731.85,9,1,5,0,0,856.1499999999996
2024-05-21 10:00:00,12981.0,12105.24,10,1,5,0,0,875.7600000000002
2024-05-21 11:00:00,13300.0,12397.66,11,1,5,0,0,902.3400000000001
2024-05-21 12:00:00,13770.0,12346.85,12,1,5,0,0,1423.1499999999996
2024-05-21 13:00:00,13844.0,12581.28,13,1,5,0,0,1262.7199999999993
2024-05-21 14:00:00,13962.0,10783.59,14,1,5,0,0,3178.41
2024-05-21 15:00:00,13943.0,13250.91,15,1,5,0,0,692.0900000000001
2024-05-21 16:00:00,13455.0,13243.23,16,1,5,0,0,211.77000000000044
2024-05-21 17:00:00,13056.0,13362.18,17,1,5,0,0,306.1800000000003
2024-05-21 18:00:00,15000.0,13844.0,18,1,5,0,1,1156.0
2024-05-21 18:30:00,15500.0,14601.6,18,1,5,0,1,898.3999999999996
2024-05-21 19:00:00,15585.0,15179.33,19,1,5,0,1,405.6700000000001
2024-05-21 20:00:00,15585.0,14879.4,20,1,5,0,1,705.6000000000004
2024-05-21 21:00:00,15368.0,14903.71,21,1,5,0,1,464.2900000000009
2024-05-21 22:00:00,15550.0,14844.7,22,1,5,0,1,705.2999999999993
2024-05-21 23:00:00,15450.0,14370.05,23,1,5,0,0,1079.9500000000007
2024-05-22 00:00:00,15100.0,13770.12,0,2,5,0,0,1329.8799999999992
2024-05-22 01:00:00,14480.0,13588.92,1,2,5,0,0,891.0799999999999
2024-05-22 02:00:00,14100.0,13301.76,2,2,5,0,0,798.2399999999998
2024-05-22 03:00:00,13400.0,13132.03,3,2,5,0,0,267.96999999999935
2024-05-22 04:00:00,12750.0,12822.99,4,2,5,0,0,72.98999999999978
2024-05-22 05:00:00,11388.0,12611.31,5,2,5,0,0,1223.3099999999995
2024-05-22 06:00:00,10853.0,12089.6,6,2,5,0,0,1236.6000000000004
2024-05-22 07:00:00,10869.0,11949.79,7,2,5,0,0,1080.7900000000009
2024-05-22 08:00:00,11375.0,12057.65,8,2,5,0,0,682.6499999999996
2024-05-22 09:00:00,11640.0,12317.07,9,2,5,0,0,677.0699999999997
2024-05-22 10:00:00,12071.0,12465.24,10,2,5,0,0,394.2399999999998
2024-05-22 11:00:00,12640.0,12901.91,11,2,5,0,0,261.90999999999985
2024-05-22 12:00:00,13200.0,12955.83,12,2,5,0,0,244.17000000000007
2024-05-22 13:00:00,13570.0,13213.63,13,2,5,0,0,356.3700000000008
2024-05-22 14:00:00,13700.0,13375.81,14,2,5,0,0,324.1900000000005
2024-05-22 15:00:00,13730.0,13363.64,15,2,5,0,0,366.3600000000006
2024-05-22 16:00:00,13480.0,13334.3,16,2,5,0,0,145.70000000000073
2024-05-22 17:00:00,12950.0,13587.19,17,2,5,0,0,637.1900000000005
2024-05-22 18:00:00,14720.0,13965.68,18,2,5,0,1,754.3199999999997
2024-05-22 18:30:00,15300.0,14697.13,18,2,5,0,1,602.8700000000008
2024-05-22 19:00:00,15300.0,14953.03,19,2,5,0,1,346.96999999999935
2024-05-22 20:00:00,15550.0,15275.76,20,2,5,0,1,274.2399999999998
2024-05-22 21:00:00,15450.0,15089.84,21,2,5,0,1,360.15999999999985
2024-05-22 22:00:00,15500.0,15052.07,22,2,5,0,1,447.9300000000003
2024-05-22 23:00:00,15500.0,14512.25,23,2,5,0,0,987.75
2024-05-23 00:00:00,15200.0,13881.07,0,3,5,0,0,1318.9300000000003
2024-05-23 01:00:00,14600.0,13722.5,1,3,5,0,0,877.5
2024-05-23 02:00:00,14300.0,13386.65,2,3,5,0,0,913.3500000000004
2024-05-23 03:00:00,13700.0,13189.77,3,3,5,0,0,510.22999999999956
